Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,Entry_Price,SL_Pips,SL_Points,SL_Price,SL_Model,TP_Pips,TP_Points,TP_Price,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
AUDCAD.m,0.99008,0.99008,0.99018,0.99013,NEUTRAL,NEUTRAL,NEUTRAL,0.118,0.2776,0.0002614285714285526,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.99008,8.1,81.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.01239986208966752,0.11134854726008697,True,0.6601262945690082,NEUTRAL,0.04157124356882206,0.5661377428586554,0.6100000000002099,LAMINAR,-0.02917138147915454,0.09398855171035281,0.13999999999975155,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0449,46.02,750,,0,LONDON_NY_OVERLAP,19.14,NEUTRAL,Belum ada arah BUY/SELL matang.,19.756431472845044
AUDCHF.m,0.56193,0.56193,0.56202,0.561975,NEUTRAL,NEUTRAL,NEUTRAL,0.4427,0.4633,0.00032485714285714355,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.56193,7.6,76.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.06465210569902229,0.20103529616198323,False,0.623883444534386,NEUTRAL,0.09699189983067297,0.6962426150656031,0.6100000000002099,LAMINAR,-0.03233979413165068,-0.0723591705312171,0.10499999999952225,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0519,41.07,757,,0,LONDON_NY_OVERLAP,23.07,NEUTRAL,Belum ada arah BUY/SELL matang.,25.761517222671934
EURNZD.m,1.98787,1.98787,1.98808,1.987975,NEUTRAL,NEUTRAL,NEUTRAL,0.249,0.3832,-6.85714285713758e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.98787,13.7,137.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,2.100000000000435,1.84,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.010556157838270804,0.25627742363772826,True,0.7458659124669027,NEUTRAL,0.031327335681445315,0.5939273897517979,0.7499999999991843,LAMINAR,-0.02077117784317451,0.15193852271510477,0.35000000000081577,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",WATCH_ONLY,0.0244,44.84,845,,0,LONDON_NY_OVERLAP,12.21,NEUTRAL,Belum ada arah BUY/SELL matang.,18.211229562334513
GBPCAD.m,1.8773300000000002,1.8773300000000002,1.87752,1.8774250000000001,NEUTRAL,BUY,NEUTRAL,0.6131,0.5781,-0.00017628571428555736,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1.87733,15.0,150.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.8999999999991246,1.66,0.0,0.0,0.0,0.0,False,,0.0,0.9649999999996937,STRESSED,False,1.0649999999996937,0.03418529703025794,-0.2089509256207672,True,0.6898511466283348,NEUTRAL,0.0025438136767592296,0.7546595988413832,0.8199999999996427,LAMINAR,0.03164148335349871,-0.06480845221304843,0.24500000000005107,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,"Waspada. Ada tanda anomali, tetapi belum ada arah entry yang matang. Likuiditas: STRESSED.",AVOID,-0.157,34.78,794,,0,LONDON_NY_OVERLAP,15.28,NEUTRAL,Belum ada arah BUY/SELL matang.,23.18925573314167
GBPNZD.m,2.3009,2.3009,2.30124,2.30107,NEUTRAL,NEUTRAL,NEUTRAL,0.3952,0.4728,0.0003365714285711129,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,2.3009,18.8,188.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,3.4000000000000696,2.98,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.0018387723474094998,0.25555241334135,True,0.758421943895129,NEUTRAL,0.02882112058744196,0.6830270113059909,1.1,STRESSED,-0.02698234824003246,0.0753949325891381,0.0,False,True,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,AVOID,-0.0526,40.72,846,,0,LONDON_NY_OVERLAP,1.99,NEUTRAL,Belum ada arah BUY/SELL matang.,14.046609719475645
NZDCAD.m,0.81584,0.81584,0.81595,0.815895,NEUTRAL,NEUTRAL,NEUTRAL,0.7597,0.6446,-0.00019914285714282205,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,0.81584,8.6,86.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,1.0999999999994345,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.684999999999802,LAMINAR,False,0.784999999999802,0.03693202786507823,-0.4109896434652067,True,0.6292791170167717,NEUTRAL,0.027604194413406898,0.6235787739716068,0.6450000000000506,LAMINAR,0.009327833451671333,0.0057003430451649795,0.13999999999975132,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0932,38.74,824,,0,LONDON_NY_OVERLAP,26.04,NEUTRAL,Belum ada arah BUY/SELL matang.,31.977195585083862
NZDCHF.m,0.46304,0.46304,0.46313,0.46308499999999997,NEUTRAL,NEUTRAL,NEUTRAL,0.2892,0.3715,3.2857142857125815e-05,RANGE,0,LEARNING,60,3.0,2.0,0.55,0.45,58,0.0,0.46304,7.6,76.0,,DATA_DRIVEN,0.0,0.0,,NO_SIGNAL,0.0,0.8999999999997899,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999999265,LAMINAR,False,0.7149999999999265,0.01605780470905262,-0.2658692236813016,True,0.6503704759921929,NEUTRAL,0.026749397684961648,0.5995058558021709,0.6450000000000506,LAMINAR,-0.010691592975909027,0.050864620190022025,0.06999999999987583,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0403,45.74,775,-1.0,1,LONDON_NY_OVERLAP,17.83,NEUTRAL,Belum ada arah BUY/SELL matang.,21.667152379960967
NZDJPY.m,93.46,93.46,93.476,93.46799999999999,BUY,BUY,STRICT,1.0331,0.8299,-0.010085714285713997,RANGE,73,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,93.46,11.2,112.0,93.348,DATA_DRIVEN,14.0,140.0,93.6,DATA_DRIVEN,1.25,1.6000000000005343,1.4,0.0,0.0,0.0,0.0,False,,0.0,0.8600000000001871,STRESSED,False,0.960000000000187,0.025554200671481304,-0.6526382877096575,True,0.6818112923536956,BUY,0.009646417233433019,0.67852206018417,0.7849999999998488,LAMINAR,0.015907783438048287,0.003289232169525591,0.17500000000033822,False,True,RESONANCE_MISMATCH,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,ANOMALOUS,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0455,41.31,823,,0,LONDON_NY_OVERLAP,51.48,WATCH,quality 51.5 < 62 | status historis AVOID | winrate historis 41.31% < 45.00% | expectancy historis -0.0455R < 0.0200R,64.33345646176848
XAGUSD.m,70.656,70.656,70.705,70.6805,BUY,BUY,PROJECTED,0.928,0.8725,-0.09688571428571133,RANGE,47,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,70.656,40.6,406.0,70.25,DATA_DRIVEN,51.3,513.0,71.169,DATA_DRIVEN,1.26,4.899999999999238,4.29,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.2744061997774469,-5.939057439688704,True,0.7192026438591934,BUY,0.35850615572429256,0.6964925140332172,1.1,STRESSED,-0.08409995594684566,0.0227101298259762,0.0,False,True,RESONANCE_MISMATCH,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,ANOMALOUS,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0625,40.12,835,,0,LONDON_NY_OVERLAP,23.38,WATCH,quality 23.4 < 62 | status historis AVOID | winrate historis 40.12% < 45.00% | expectancy historis -0.0625R < 0.0200R,42.47261321929597
XAUUSD.m,4356.64,4356.64,4356.82,4356.73,BUY,BUY,PROJECTED,0.804,0.7513,-0.5682857142857748,RANGE,38,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,4356.64,1316.8,1317.0,4343.47,DATA_DRIVEN,1663.3,1663.0,4373.27,DATA_DRIVEN,1.26,17.999999999938154,15.75,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.07435869941443635,-1.8377158945683436,True,0.7372403092493347,BUY,0.09011853557941446,0.7327641861897003,1.1,VOID,-0.015759836164978114,0.004476123059634407,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.0753,47.74,757,,0,LONDON_NY_OVERLAP,22.86,WATCH,quality 22.9 < 62,40.38480154624668
