Symbol,Close,Bid,Ask,Mid_Price,Direction,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals
GBPAUD.m,1.90144,1.90144,1.90157,1.901505,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,26.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.2999999999996346,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.754999999999872,STRESSED,False,0.854999999999872,0.06060161488386882,0.030166908581753592,True,0.274744679849074,NEUTRAL,0.05866938320520197,0.5982528623925936,1.1,VOID,0.0019322316786668514,-0.32350818254351954,-0.24500000000012812,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,UNVALIDATED,,,0,,0
GBPCHF.m,1.06787,1.06787,1.0679400000000001,1.067905,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,8.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.02265565854582308,0.022566833081451354,False,0.23978139049768998,NEUTRAL,0.05533426207367884,0.7235730207895059,1.1,VOID,-0.03267860352785576,-0.48379163029181593,-0.45499999999994944,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
GBPJPY.m,215.233,215.233,215.253,215.243,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,22.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.999999999998181,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999993634,STRESSED,False,1.0999999999993635,0.03185556251888203,0.6595803846491819,False,0.3365360775074058,NEUTRAL,0.08680764915197219,0.8054876684317607,1.1,VOID,-0.054952086633090154,-0.4689515909243549,-6.366018823200648e-13,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,UNVALIDATED,,,0,,0
GBPUSD.m,1.34413,1.34413,1.3442,1.344165,NEUTRAL,TREND,0,DEFAULT,60,3.0,2.0,0.0,19.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.05922542696985241,0.32971203357211915,True,0.21112967127088178,NEUTRAL,0.09636377367163176,0.7273102860729517,1.1,VOID,-0.03713834670177935,-0.5161806148020699,-0.45499999999994944,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
NZDUSD.m,0.58468,0.58468,0.58473,0.584705,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,10.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.49999999999994493,0.44,0.0,0.0,0.0,0.0,False,,0.0,0.4749999999999807,LAMINAR,False,0.5749999999999807,0.1075886215411123,0.1597690261690597,True,0.17873174091237196,NEUTRAL,0.11026924281267594,0.6522657917593239,1.1,VOID,-0.0026806212715636407,-0.4735340508469519,-0.5250000000000193,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
USDCAD.m,1.39723,1.39723,1.3973200000000001,1.397275,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,10.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9000000000014552,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000005094,LAMINAR,False,0.7150000000005093,0.04771634358103589,-0.18628620758599201,True,0.21130091373719007,NEUTRAL,0.008474228835853092,0.7897592585084954,1.1,VOID,0.0392421147451828,-0.5784583447713053,-0.38499999999949075,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
USDCHF.m,0.79444,0.79444,0.79451,0.794475,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,9.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.08775069882233764,-0.2756887166272347,True,0.23625776443338847,NEUTRAL,0.025719211723852255,0.7421508097365672,1.1,VOID,0.06203148709848539,-0.5058930453031787,-0.45499999999994944,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
USDJPY.m,160.129,160.129,160.135,160.132,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,16.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000000227,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.510000000000008,LAMINAR,False,0.610000000000008,0.09462795409101502,0.07202864267777166,True,0.342805466149061,NEUTRAL,0.036764250965813476,0.69223983213391,1.1,VOID,0.05786370312520154,-0.34943436598484906,-0.4899999999999921,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
AUDCAD.m,0.98765,0.98765,0.98772,0.987685,NEUTRAL,TREND,0,DEFAULT,60,3.0,2.0,0.0,17.8,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.06996664486583079,0.15495574172986876,True,0.2609051763981798,NEUTRAL,0.06001769422240037,0.6529905277486453,1.1,VOID,0.009948950643430418,-0.3920853513504655,-0.45499999999994944,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,TRADEABLE,0.0511,46.35,752,,0
AUDCHF.m,0.56158,0.56158,0.56164,0.5616099999999999,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,7.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.029178129353892437,0.042930204852725,True,0.2405267851570951,NEUTRAL,0.09205295614284442,0.8112109967554069,1.1,VOID,-0.06287482678895198,-0.5706842115983117,-0.48999999999979016,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
EURNZD.m,1.98339,1.98339,1.98349,1.9834399999999999,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,26.8,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.040442665794571356,0.08452828867768492,True,0.28759081698787814,NEUTRAL,0.05843382655690544,0.5500850065982031,1.1,VOID,-0.017991160762334084,-0.262494189610325,-0.3500000000000386,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
GBPCAD.m,1.87804,1.87804,1.87813,1.878085,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,15.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9000000000014552,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000005094,LAMINAR,False,0.7150000000005093,0.015206854297118396,0.1587833277414311,True,0.29613308087590073,NEUTRAL,0.05118725158055727,0.5817785466929264,1.1,VOID,-0.035980397283438874,-0.28564546581702566,-0.38499999999949075,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
GBPNZD.m,2.29879,2.29879,2.29896,2.298875,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,30.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.7000000000022553,1.49,0.0,0.0,0.0,0.0,False,,0.0,0.8950000000007894,STRESSED,False,0.9950000000007894,0.05863360612384117,0.30638265435425693,True,0.280986183997722,NEUTRAL,0.06004876047503527,0.567348902283002,1.1,VOID,-0.0014151543511940964,-0.28636271828528004,-0.10499999999921072,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,UNVALIDATED,,,0,,0
NZDCAD.m,0.81692,0.81692,0.81699,0.816955,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,12.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.0636910673770281,-0.0002612058204139872,True,0.2485371527103119,NEUTRAL,0.1007089311289795,0.666634082477155,1.1,VOID,-0.0370178637519514,-0.41809692976684315,-0.45499999999994944,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
NZDCHF.m,0.4645,0.4645,0.46457,0.46453500000000003,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,6.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6999999999995897,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5449999999998564,LAMINAR,False,0.6449999999998564,0.026940060726507512,-0.12359348209802948,True,0.22496231255894783,NEUTRAL,0.10802054819968823,0.7851893118044035,1.1,VOID,-0.08108048747318072,-0.5602269992454557,-0.45500000000014373,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,TRADEABLE,0.0376,45.6,777,,0
NZDJPY.m,93.625,93.625,93.634,93.62950000000001,NEUTRAL,RANGE,0,DEFAULT,60,3.0,2.0,0.0,15.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9000000000000341,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.615000000000012,LAMINAR,False,0.715000000000012,0.01555183114055818,0.2684591161283007,True,0.29085515058882394,NEUTRAL,0.1403057336438893,0.805591951909979,1.1,VOID,-0.12475390250333111,-0.5147368013211551,-0.38499999999998813,False,True,WATCH,NORMAL,False,WASPADA,,LAMINAR,UNVALIDATED,,,0,,0
XAGUSD.m,69.982,69.982,70.015,69.9985,NEUTRAL,TREND,0,DEFAULT,60,3.0,2.0,0.0,83.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,3.300000000000125,2.89,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.3977425580929794,9.800656041656959,True,0.28121602560620323,NEUTRAL,0.25054683853390963,0.7351704297828157,1.1,VOID,0.1471957195590698,-0.4539544041766124,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,UNVALIDATED,,,0,,0
XAUUSD.m,4292.93,4292.93,4293.17,4293.05,NEUTRAL,TREND,0,DEFAULT,60,3.0,2.0,0.0,2811.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,23.999999999978172,21.0,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.11980169070118314,3.915179018066625,True,0.3751065311174874,NEUTRAL,0.02455575973482024,0.7701635560972984,1.1,VOID,0.0952459309663629,-0.395057024979811,0.0,False,False,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,TRADEABLE,0.0748,47.72,751,,0
