Symbol,Close,Bid,Ask,Mid_Price,Direction,Projected_Direction,Signal_Type,Setup_Maturity,Projection_Score,Projection_Price_Slope,Regime,Confidence,Optimizer_Mode,Optimizer_Confidence_Floor,Optimizer_Max_Spread_Pips,Optimizer_Max_Slippage_Pips,Optimizer_Projection_Maturity_Floor,Optimizer_Projection_ZF_Floor,Optimizer_Projection_Confidence_Floor,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,User_Recommendation,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals,Market_Session,Accuracy_Quality_Score,Accuracy_Gate,Accuracy_Gate_Reason,Ranking_Score
GBPAUD.m,1.89989,1.89989,1.90002,1.899955,NEUTRAL,NEUTRAL,NEUTRAL,0.2766,0.3769,0.00017571428571445325,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,14.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.2999999999996346,1.14,0.0,0.0,0.0,0.0,False,,0.0,0.754999999999872,STRESSED,False,0.854999999999872,0.017728235521528777,0.09717723142051686,True,0.682991165103556,NEUTRAL,0.03892026983750595,0.666276477441154,0.9950000000000122,STRESSED,-0.02119203431597717,0.016714687662401917,-0.14000000000014023,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0081,43.83,802,,0,LONDON,18.57,NEUTRAL,Belum ada arah BUY/SELL matang.,21.625255825517783
GBPCHF.m,1.06701,1.06701,1.06708,1.067045,NEUTRAL,NEUTRAL,NEUTRAL,0.6513,0.5924,1.9999999999216227e-06,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.003463295003209839,-0.1834709950259252,True,0.6715075587732566,NEUTRAL,0.02137153019341325,0.6290632675590242,0.7849999999994134,LAMINAR,-0.01790823519020341,0.04244429121423243,-0.13999999999936275,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.1003,38.14,891,,0,LONDON,27.47,NEUTRAL,Belum ada arah BUY/SELL matang.,31.135637793866284
GBPJPY.m,215.247,215.247,215.266,215.25650000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.1161,0.2957,-0.012742857142865488,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,12.8,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.8999999999977035,1.66,0.0,0.0,0.0,0.0,False,,0.0,0.9649999999991963,STRESSED,False,1.0649999999991964,0.020547557581447006,0.001679873444005317,False,0.7266395660312859,NEUTRAL,0.042085418187961965,0.6821080079255213,1.1,STRESSED,-0.02153786060651496,0.04453155810576459,-0.03500000000080372,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.054,40.56,816,,0,LONDON,9.32,NEUTRAL,Belum ada arah BUY/SELL matang.,13.42959783015643
GBPUSD.m,1.34422,1.34422,1.34428,1.34425,NEUTRAL,NEUTRAL,NEUTRAL,0.0442,0.2171,-0.0002719999999999716,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.03721237688819346,0.07095109241517981,False,0.6189357324325537,NEUTRAL,0.06605644944053823,0.5738649109536752,0.68000000000028,LAMINAR,-0.028844072552344772,0.04507082147887853,-0.0700000000004587,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0098,44.12,814,,0,LONDON,19.99,NEUTRAL,Belum ada arah BUY/SELL matang.,18.40437866216277
NZDUSD.m,0.58496,0.58496,0.58502,0.58499,NEUTRAL,NEUTRAL,NEUTRAL,0.0563,0.2195,-0.00021057142857148204,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.06073357712366684,0.11535439295617769,False,0.5999657586577429,NEUTRAL,0.09449600033161293,0.5542167048898542,0.6100000000002099,LAMINAR,-0.03376242320794609,0.04574905376788874,-3.885780586188048e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0892,38.68,776,,0,LONDON,17.46,NEUTRAL,Belum ada arah BUY/SELL matang.,15.884428793288716
USDCAD.m,1.39714,1.39714,1.39724,1.3971900000000002,NEUTRAL,NEUTRAL,NEUTRAL,0.3182,0.3751,0.00035971428571428054,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,10.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.041416025125977224,0.14052477235439897,False,0.5943550619965884,NEUTRAL,0.06704561140322685,0.6587860339787666,0.7500000000007386,LAMINAR,-0.025629586277249622,-0.06443097198217818,-7.771561172376096e-13,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0203,42.24,816,,0,LONDON,20.58,NEUTRAL,Belum ada arah BUY/SELL matang.,22.59877530998294
USDCHF.m,0.79374,0.79374,0.7938,0.79377,NEUTRAL,NEUTRAL,NEUTRAL,0.2484,0.3377,0.00016028571428562254,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.03839376316859151,-0.24303883948227023,True,0.6136551084073596,NEUTRAL,0.08483990616858057,0.6015033922609362,0.7149999999997322,LAMINAR,-0.04644614299998906,0.012151716146423408,-0.10499999999991083,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0759,39.23,811,,0,LONDON,21.32,NEUTRAL,Belum ada arah BUY/SELL matang.,21.2998755420368
USDJPY.m,160.129,160.129,160.135,160.132,NEUTRAL,NEUTRAL,NEUTRAL,0.1773,0.2975,0.022942857142846506,TREND,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,11.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000000227,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.510000000000008,LAMINAR,False,0.610000000000008,0.01648255442881134,-0.06909543728218703,False,0.636445578724933,NEUTRAL,0.023470459199761904,0.6347913456829241,0.6800000000003422,LAMINAR,-0.0069879047709505634,0.0016542330420089568,-0.07000000000033424,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0504,40.86,889,,0,LONDON,20.85,NEUTRAL,Belum ada arah BUY/SELL matang.,20.35212789362466
AUDCAD.m,0.98846,0.98846,0.98854,0.9884999999999999,NEUTRAL,NEUTRAL,NEUTRAL,0.0801,0.2496,-3.742857142854836e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7999999999996897,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5799999999998914,LAMINAR,False,0.6799999999998914,0.01406400992818114,0.13039201840238965,True,0.6551457603945667,NEUTRAL,0.03999292319215414,0.6072335042996087,0.7150000000001208,LAMINAR,-0.025928913263973,0.04791225609495808,-0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0449,46.02,750,,0,LONDON,20.08,NEUTRAL,Belum ada arah BUY/SELL matang.,19.642128801972838
AUDCHF.m,0.56158,0.56158,0.56165,0.561615,BUY,BUY,PROJECTED,0.8685,0.7201,-5.1428571428568305e-05,RANGE,64,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,6.5,DATA_DRIVEN,8.1,DATA_DRIVEN,1.25,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.017673625567461538,-0.25701467674986544,True,0.6465766180560204,BUY,0.023166597925797765,0.6359566348690572,0.7149999999997322,LAMINAR,-0.0054929723583362275,0.010619983186963222,-0.06999999999968154,False,False,LAMINAR,PROFILE_LOCK,False,WATCH HISTORIS,Pair historis negatif/belum tervalidasi; tidak masuk TOP eksekusi.,LAMINAR,Jangan entry. Pair ini belum lolos validasi historis.,AVOID,-0.0519,41.07,757,,0,LONDON,50.23,WATCH,quality 50.2 < 62 | status historis AVOID | winrate historis 41.07% < 45.00% | expectancy historis -0.0519R < 0.0200R,59.14578309028011
EURNZD.m,1.98394,1.98394,1.9840900000000001,1.984015,NEUTRAL,NEUTRAL,NEUTRAL,0.1194,0.2868,0.00032542857142849475,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,16.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.5000000000009448,1.31,0.0,0.0,0.0,0.0,False,,0.0,0.8250000000003306,STRESSED,False,0.9250000000003306,0.015462963303408234,0.09694464364454983,True,0.7035091884705899,NEUTRAL,0.023801325304669756,0.6582207548759643,0.854999999999872,STRESSED,-0.008338362001261522,0.04528843359462553,0.07000000000045858,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,WATCH_ONLY,0.0244,44.84,845,,0,LONDON,14.67,NEUTRAL,Belum ada arah BUY/SELL matang.,17.278845942352948
GBPCAD.m,1.87806,1.87806,1.87816,1.87811,NEUTRAL,NEUTRAL,NEUTRAL,0.4985,0.5126,0.00010542857142864966,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,8.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.9999999999998899,0.87,0.0,0.0,0.0,0.0,False,,0.0,0.6499999999999615,LAMINAR,False,0.7499999999999615,0.0060379616942822165,0.2271681159486497,True,0.7115318181383067,NEUTRAL,0.002860350160917688,0.726814968907591,0.7849999999994134,LAMINAR,0.0031776115333645286,-0.015283150769284326,-0.034999999999451914,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.157,34.78,794,,0,LONDON,20.9,NEUTRAL,Belum ada arah BUY/SELL matang.,24.555059090691532
GBPNZD.m,2.29783,2.29783,2.29803,2.29793,NEUTRAL,NEUTRAL,NEUTRAL,0.0526,0.252,0.0003560000000001276,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,19.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.9999999999997797,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.999999999999923,STRESSED,False,1.099999999999923,0.019548532124276888,-0.0794978437681306,True,0.7318830962228549,NEUTRAL,0.02286835514260126,0.7208051938105986,1.1,STRESSED,-0.003319823018324373,0.011077902412256257,-7.704947790898586e-14,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0526,40.72,846,,0,LONDON,7.41,NEUTRAL,Belum ada arah BUY/SELL matang.,11.413315481114276
NZDCAD.m,0.81726,0.81726,0.81735,0.817305,NEUTRAL,NEUTRAL,NEUTRAL,0.3129,0.3916,-8.428571428575318e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.900000000000345,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6150000000001208,LAMINAR,False,0.7150000000001208,0.017945779230165694,0.2687830088550116,True,0.6759594110369932,NEUTRAL,0.026309669768305434,0.6660439957527075,0.7499999999999615,LAMINAR,-0.00836389053813974,0.009915415284285745,-0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0932,38.74,824,,0,LONDON,19.93,NEUTRAL,Belum ada arah BUY/SELL matang.,21.701297055184966
NZDCHF.m,0.46431,0.46431,0.46439,0.46435000000000004,NEUTRAL,NEUTRAL,NEUTRAL,0.5043,0.488,-7.457142857143904e-05,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,7.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.800000000000245,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000000858,LAMINAR,False,0.6800000000000858,0.022249576686356652,-0.14495618607135222,True,0.6142990776654299,NEUTRAL,0.008169674593912539,0.6616050092962824,0.6800000000000858,LAMINAR,0.014079902092444113,-0.047305931630852505,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,TRADEABLE,0.0403,45.74,775,,0,LONDON,27.34,NEUTRAL,Belum ada arah BUY/SELL matang.,30.158895388327153
NZDJPY.m,93.67,93.67,93.681,93.6755,NEUTRAL,NEUTRAL,NEUTRAL,0.0475,0.2212,-0.02037142857143172,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,10.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.099999999999568,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999998488,LAMINAR,False,0.7849999999998488,0.04372357496947633,0.05843313407327193,False,0.6190147143534204,NEUTRAL,0.07031204544460938,0.6132469749887162,0.8200000000000159,LAMINAR,-0.026588470475133054,0.005767739364704205,-0.03500000000016712,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,Tidak ada entry. Tunggu sinyal BUY/SELL berikutnya.,AVOID,-0.0455,41.31,823,,0,LONDON,14.42,NEUTRAL,Belum ada arah BUY/SELL matang.,14.726873571767102
XAGUSD.m,70.086,70.086,70.135,70.1105,NEUTRAL,NEUTRAL,NEUTRAL,0.0148,0.3024,-0.08128571428571486,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,42.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,4.900000000000659,4.29,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.2100972244409433,2.530045390240715,False,0.7560377652342141,NEUTRAL,0.2720863034509898,0.7380369805429801,1.1,STRESSED,-0.061989079010046466,0.018000784691234006,0.0,False,True,RESONANCE_MISMATCH,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,AVOID,-0.0625,40.12,835,,0,LONDON,0.0,NEUTRAL,Belum ada arah BUY/SELL matang.,6.726588826171071
XAUUSD.m,4308.38,4308.38,4308.59,4308.485000000001,NEUTRAL,NEUTRAL,NEUTRAL,0.0709,0.3026,-4.876857142857162,RANGE,0,DEFAULT,60,3.0,2.0,0.55,0.45,58,0.0,1428.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,21.000000000003638,18.38,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.2342922744819887,1.7560934835934978,True,0.6968214214049832,NEUTRAL,0.3642005313323114,0.6586202860905731,1.1,VOID,-0.1299082568503227,0.03820113531441005,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,Jangan entry. Likuiditas/spread sedang tidak sehat.,TRADEABLE,0.0753,47.74,757,,0,LONDON,0.0,NEUTRAL,Belum ada arah BUY/SELL matang.,9.040107107024916
