Symbol,Close,Bid,Ask,Mid_Price,Direction,Regime,Confidence,Dynamic_Lot,SL_Pips,SL_Model,TP_Pips,TP_Model,RR_Ratio,Spread_Pips,Slippage_Est_Pips,Bid_Depth,Ask_Depth,Total_Depth,Depth_Imbalance,Depth_Available,Liquidity_Cluster_Price,Liquidity_Cluster_Volume,Liquidity_Stress,Liquidity_Status,Liquidity_Void,Lambda_Liquidity,Drift,Decay_Integral,Inflection_Detected,ZF_Score,Previous_Direction,Previous_Drift,Previous_ZF_Score,Previous_Lambda_Liquidity,Previous_Liquidity_Status,Delta_Drift,Delta_ZF_Score,Delta_Lambda,Direction_Changed,Liquidity_Status_Changed,Memory_Status,Risk_Mode,Trade_Allowed,Action_Signal,Risk_Note,Session_Phase,Historical_Status,Historical_Expectancy_R,Historical_Win_Rate,Historical_Signals,Live_Expectancy_R,Live_Signals
GBPAUD.m,1.9032200000000001,1.9032200000000001,1.90333,1.903275,NEUTRAL,RANGE,0,0.0,19.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.0999999999983243,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999994134,LAMINAR,False,0.7849999999994134,0.08260550405920919,0.22149760365588783,True,0.2806579587107645,NEUTRAL,0.0699639565025541,0.3396822397564675,0.854999999999872,STRESSED,0.012641547556655086,-0.05902428104570301,-0.07000000000045858,False,True,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
GBPCHF.m,1.06743,1.06743,1.0675,1.0674649999999999,NEUTRAL,RANGE,0,0.0,6.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6999999999979244,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5449999999992735,LAMINAR,False,0.6449999999992735,0.013850984766590756,-0.06879738704487284,True,0.27152535019260593,NEUTRAL,0.00816045818935788,0.38530224294894255,0.7499999999999615,LAMINAR,0.005690526577232876,-0.11377689275633662,-0.10500000000068799,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
GBPJPY.m,214.778,214.778,214.798,214.788,NEUTRAL,RANGE,0,0.0,15.7,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,2.000000000001023,1.75,0.0,0.0,0.0,0.0,False,,0.0,1.0,STRESSED,False,1.1,0.00019244640417225055,0.050890036257621285,True,0.3481661271413634,NEUTRAL,0.015252209147958605,0.3778839988062649,1.0650000000001911,STRESSED,-0.015059762743786355,-0.029717871664901474,0.03499999999980896,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,UNVALIDATED,,,0,,0
GBPUSD.m,1.34204,1.34204,1.34211,1.342075,NEUTRAL,RANGE,0,0.0,14.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.08578302299014619,-0.06865815793398186,True,0.14649650563973216,NEUTRAL,0.08531726626517523,0.22422465431248068,0.6450000000000506,LAMINAR,0.000465756724970956,-0.07772814867274852,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
NZDUSD.m,0.58356,0.58356,0.58362,0.58359,NEUTRAL,RANGE,0,0.0,10.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.1630511050522956,-0.1884315977277844,True,0.13981796934488006,NEUTRAL,0.15902307789525394,0.2135215127833434,0.5749999999999807,LAMINAR,0.004028027157041647,-0.07370354343846333,0.03500000000022918,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
USDCAD.m,1.39795,1.39795,1.39804,1.3979949999999999,NEUTRAL,RANGE,0,0.0,9.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8999999999992347,0.79,0.0,0.0,0.0,0.0,False,,0.0,0.6149999999997322,LAMINAR,False,0.7149999999997322,0.028864138563544618,0.07975799681619627,True,0.21539152858292404,NEUTRAL,0.019926152807216845,0.29788885956835,0.7149999999997322,LAMINAR,0.008937985756327774,-0.08249733098542594,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
USDCHF.m,0.79535,0.79535,0.79542,0.795385,NEUTRAL,RANGE,0,0.0,8.6,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.07274510595545954,0.0032295214153248222,True,0.1623932223703476,NEUTRAL,0.07783426514921327,0.22474665697418544,0.7149999999997322,LAMINAR,-0.005089159193753731,-0.062353434603837854,-0.06999999999968154,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
USDJPY.m,160.039,160.039,160.045,160.04199999999997,NEUTRAL,RANGE,0,0.0,15.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000000227,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.510000000000008,LAMINAR,False,0.610000000000008,0.08590688335861305,0.09652142191088015,False,0.19825045533959784,NEUTRAL,0.10025570836274436,0.19228447161167306,0.5749999999998409,LAMINAR,-0.014348825004131316,0.005965983727924784,0.03500000000016712,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
AUDCAD.m,0.98571,0.98571,0.98577,0.9857400000000001,NEUTRAL,RANGE,0,0.0,15.0,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.6000000000005999,0.53,0.0,0.0,0.0,0.0,False,,0.0,0.51000000000021,LAMINAR,False,0.6100000000002099,0.1396841157403564,-0.16836982859621655,True,0.25730240098286994,NEUTRAL,0.1344572834060757,0.33015046545851245,0.6450000000000506,LAMINAR,0.005226832334280701,-0.07284806447564252,-0.034999999999840714,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,TRADEABLE,0.0511,46.35,752,,0
AUDCHF.m,0.56083,0.56083,0.56089,0.56086,NEUTRAL,RANGE,0,0.0,6.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.5999999999994897,0.52,0.0,0.0,0.0,0.0,False,,0.0,0.5099999999998214,LAMINAR,False,0.6099999999998214,0.09552233449873153,-0.24254764597530537,False,0.20991610587475723,NEUTRAL,0.07603651525586234,0.24602291117879627,0.6799999999998914,LAMINAR,0.019485819242869185,-0.036106805304039036,-0.07000000000007,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
EURNZD.m,1.9848400000000002,1.9848400000000002,1.98498,1.9849100000000002,NEUTRAL,RANGE,0,0.0,20.4,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.3999999999980692,1.22,0.0,0.0,0.0,0.0,False,,0.0,0.7899999999993241,STRESSED,False,0.8899999999993241,0.08984220628791188,0.41738400464659553,True,0.19202072051484043,NEUTRAL,0.08615429257729627,0.2363128717445787,0.7850000000001905,LAMINAR,0.003687913710615609,-0.044292151229738286,0.10499999999913356,False,True,RESONANCE_MISMATCH,NORMAL,False,WASPADA,,ANOMALOUS,UNVALIDATED,,,0,,0
GBPCAD.m,1.8761,1.8761,1.8761700000000001,1.876135,NEUTRAL,RANGE,0,0.0,11.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.05784804388825577,0.0053587781327209885,False,0.1802255375126188,NEUTRAL,0.0660959305309765,0.28528041119989256,0.68000000000028,LAMINAR,-0.008247886642720727,-0.10505487368727376,-0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
GBPNZD.m,2.2995900000000002,2.2995900000000002,2.29979,2.29969,NEUTRAL,RANGE,0,0.0,22.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.9999999999953388,1.75,0.0,0.0,0.0,0.0,False,,0.0,0.9999999999983686,STRESSED,False,1.0999999999983687,0.08012111569992046,0.2215039126712657,True,0.25477511501837047,NEUTRAL,0.07497133263164375,0.30254644872909736,0.9599999999990055,STRESSED,0.005149783068276709,-0.04777133371072689,0.1399999999993632,False,False,LAMINAR,NORMAL,False,STANDBY,,STRESSED,UNVALIDATED,,,0,,0
NZDCAD.m,0.81578,0.81578,0.81586,0.81582,NEUTRAL,TREND,0,0.0,15.2,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.8000000000008001,0.7,0.0,0.0,0.0,0.0,False,,0.0,0.5800000000002801,LAMINAR,False,0.68000000000028,0.13544263088039865,-0.13567774602104188,True,0.187708629617335,NEUTRAL,0.14022507461391043,0.2775283881179833,0.6450000000000506,LAMINAR,-0.004782443733511776,-0.0898197585006483,0.0350000000002294,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
NZDCHF.m,0.46414,0.46414,0.46421,0.464175,NEUTRAL,RANGE,0,0.0,6.5,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,0.7000000000001448,0.61,0.0,0.0,0.0,0.0,False,,0.0,0.5450000000000507,LAMINAR,False,0.6450000000000506,0.09078440422416734,-0.20558462959774226,False,0.21179040392719092,NEUTRAL,0.08270358544883154,0.27367815949664986,0.6450000000000506,LAMINAR,0.008080818775335799,-0.06188775556945894,0.0,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,TRADEABLE,0.0376,45.6,777,,0
NZDJPY.m,93.393,93.393,93.404,93.3985,NEUTRAL,RANGE,0,0.0,11.9,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,1.099999999999568,0.96,0.0,0.0,0.0,0.0,False,,0.0,0.6849999999998488,LAMINAR,False,0.7849999999998488,0.07745176454701644,-0.12180006877103061,True,0.18225041448459084,NEUTRAL,0.05903208311029059,0.2748960748582638,0.715000000000012,LAMINAR,0.01841968143672585,-0.09264566037367294,0.06999999999983686,False,False,LAMINAR,NORMAL,False,STANDBY,,LAMINAR,UNVALIDATED,,,0,,0
XAGUSD.m,67.194,67.194,67.233,67.21350000000001,NEUTRAL,RANGE,0,0.0,55.3,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,3.900000000000148,3.41,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.6662266372240729,1.7263805737545532,True,0.28831895726642043,NEUTRAL,0.6303086865204971,0.3812083007617507,1.1,VOID,0.03591795070357584,-0.09288934349533029,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,UNVALIDATED,,,0,,0
XAUUSD.m,4223.01,4223.01,4223.29,4223.15,NEUTRAL,RANGE,0,0.0,2023.1,DATA_DRIVEN,0.0,NO_SIGNAL,0.0,27.999999999974534,24.5,0.0,0.0,0.0,0.0,False,,0.0,1.0,VOID,True,1.1,0.440432303193839,3.005453007137492,False,0.3232444874319539,NEUTRAL,0.47591656464673815,0.4237861708105122,1.1,VOID,-0.035484261452899124,-0.10054168337855829,0.0,False,False,LAMINAR,LIQUIDITY_LOCK,False,PERTAHANAN LIKUIDITAS,Liquidity void atau spread terlalu lebar.,ANOMALOUS,TRADEABLE,0.0748,47.72,751,,0
